Production,Area,Season_Whole Year ,Crop_Potato,Crop_Onion,Fertilizer,Crop_Tapioca,Fertilizer_per_Area,Crop_Sweet potato,Crop_Mesta,Crop_Ginger,Crop_Rice,Yield
10.924516606545858,12.06598264935125,True,False,False,16.621641723970708,False,1.2721310115007691,False,False,False,False,0.241
11.21375093987313,11.472874006843876,True,False,False,16.02852847360071,False,1.2850709840254817,False,False,False,False,0.589
18.43423228286143,13.692602536976883,True,False,False,18.24826618416179,False,1.2420036639687464,False,False,False,False,5.0725
14.859955249954297,11.79717164148611,True,False,False,16.352828960806676,True,1.277847122702783,False,False,False,False,5.0725
9.402364704231523,9.166388484447,True,False,False,13.721949849941382,False,1.3497369169920903,False,False,False,False,1.246
6.52795791762255,6.763884908562435,False,False,False,11.318406420356077,False,1.4578276924060944,False,False,False,False,0.807
11.05108046342586,8.564076777315087,True,False,False,13.119552691123763,False,1.3717531756166852,False,False,False,False,5.0725
2.772588722239781,3.4339872044851463,False,False,False,7.957212336852101,False,1.7945952412318824,False,False,False,False,0.49
8.628913441026645,8.928640371201949,False,False,False,13.48417398322702,False,1.3581088123946867,False,False,False,False,0.797
7.009408932708637,7.477038472319696,True,False,False,12.032143097124496,False,1.4193804990284498,False,False,False,False,0.64
10.720201013508184,8.90354343566472,False,False,False,13.459073714248865,False,1.3590159725841098,False,False,True,False,5.0725
