Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Avg_Temperature,Max_Temperature,Min_Temperature
Ragi,1998,Kharif     ,Goa,7.824445930877619,7.814803429489359,2964.9,12.417147664184915,6.587550014824796,0.99,25.083,34.938,17.258
Rice,1998,Kharif     ,Goa,10.62135173563291,11.554547139661048,2964.9,15.214425197305053,9.38353709043758,2.54,25.083,34.938,17.258
Rice,1998,Rabi       ,Goa,9.644716823578767,10.756327171829666,2964.9,14.237750314972805,8.40700102209623,3.04,25.083,34.938,17.258
Sugarcane,1998,Whole Year ,Goa,7.186144304522325,11.06665398721974,2964.9,11.778492288075666,5.950121583573599,5.0725,25.083,34.938,17.258
Arecanut,1998,Whole Year ,Karnataka,11.493212433660208,13.382210630701374,1260.8,16.08629994250652,10.255363047523307,5.0725,25.85,36.034,16.947
Arhar/Tur,1998,Kharif     ,Karnataka,13.07190552341293,12.307970171956333,1260.8,17.665001045950053,11.834036317358741,0.401,25.85,36.034,16.947
Bajra,1998,Kharif     ,Karnataka,12.938000538611163,12.550484706727644,1260.8,17.531095762799207,11.700132070460825,0.602,25.85,36.034,16.947
Bajra,1998,Rabi       ,Karnataka,6.113682179832232,6.285998094508865,1260.8,10.704587386260751,4.881209746655798,1.19,25.85,36.034,16.947
Bajra,1998,Summer     ,Karnataka,6.741700694652055,6.212606095751519,1260.8,11.33362892818622,5.506712695513338,0.59,25.85,36.034,16.947
Black pepper,1998,Whole Year ,Karnataka,8.38662882139512,9.244065241377804,1260.8,12.979500813065195,7.149312257807062,2.238,25.85,36.034,16.947
Cardamom,1998,Whole Year ,Karnataka,9.914378035367301,7.050989447068045,1260.8,14.507426681083858,8.676624759915946,0.06,25.85,36.034,16.947
Castor seed,1998,Kharif     ,Karnataka,10.21269870228773,10.053888353203654,1260.8,14.805759976563921,8.974914197127449,0.832,25.85,36.034,16.947
Coconut ,1998,Whole Year ,Karnataka,12.645617067291202,18.43423228286143,1260.8,17.23871148299824,11.407750598745146,5.0725,25.85,36.034,16.947
Coriander,1998,Whole Year ,Karnataka,9.79456514531194,8.000684784514748,1260.8,14.387607559061138,8.55682728065631,0.118,25.85,36.034,16.947
Cotton(lint),1998,Kharif     ,Karnataka,13.363733412592216,13.792116027500631,1260.8,17.956829462144885,12.125862903073772,1.557,25.85,36.034,16.947
Dry chillies,1998,Whole Year ,Karnataka,12.045434299567361,11.894773881477395,1260.8,16.638526092429338,10.807574318027145,1.124,25.85,36.034,16.947
Garlic,1998,Whole Year ,Karnataka,8.181720455128108,8.017966703493599,1260.8,12.774541132438264,6.944530697144753,1.459,25.85,36.034,16.947
Ginger,1998,Kharif     ,Karnataka,8.26796230533871,10.842908701799137,1260.8,12.860805867422906,7.030715998380943,5.0725,25.85,36.034,16.947
Gram,1998,Rabi       ,Karnataka,12.7807937712412,12.21853960898555,1260.8,17.373888590166978,11.542926305420817,0.573,25.85,36.034,16.947
Groundnut,1998,Kharif     ,Karnataka,13.828010112032668,13.741882316875047,1260.8,18.421106739203502,12.590138173892097,0.857,25.85,36.034,16.947
Groundnut,1998,Rabi       ,Karnataka,12.289705822823253,12.480361680308437,1260.8,16.882798875270776,11.051842725994392,1.305,25.85,36.034,16.947
Horse-gram,1998,Kharif     ,Karnataka,12.152075699568309,11.415522095973136,1260.8,16.745168080316642,10.914214264031132,0.505,25.85,36.034,16.947
Horse-gram,1998,Rabi       ,Karnataka,11.811399098500209,11.036259692850942,1260.8,16.404489358824755,10.573542907312554,0.449,25.85,36.034,16.947
Jowar,1998,Kharif     ,Karnataka,12.94993432800962,13.332050394311294,1260.8,17.543029580438024,11.712065790012703,1.306,25.85,36.034,16.947
Jowar,1998,Rabi       ,Karnataka,14.166282211722116,13.818955616928195,1260.8,18.75937911945814,12.928409579659053,0.724,25.85,36.034,16.947
Jowar,1998,Summer     ,Karnataka,9.093581811365986,10.04953405346537,1260.8,13.686568162623827,7.855982566524575,2.461,25.85,36.034,16.947
Linseed,1998,Rabi       ,Karnataka,9.893790689557264,8.770594329891145,1260.8,14.486838316864803,8.656039932513742,0.315,25.85,36.034,16.947
Maize,1998,Kharif     ,Karnataka,13.018053420827126,14.248985048518115,1260.8,17.61114882815817,11.780184499711082,3.366,25.85,36.034,16.947
Maize,1998,Rabi       ,Karnataka,10.818237097391455,11.528857867500944,1260.8,15.411314873842564,9.580411781227808,1.98,25.85,36.034,16.947
Maize,1998,Summer     ,Karnataka,9.390576422279116,10.206587653966265,1260.8,13.983591361525006,8.15290649430443,2.242,25.85,36.034,16.947
Moong(Green Gram),1998,Kharif     ,Karnataka,12.649863835959538,11.022359880211598,1260.8,17.242958265181027,11.41199733398844,0.181,25.85,36.034,16.947
Moong(Green Gram),1998,Rabi       ,Karnataka,9.656819456174961,8.854522203757432,1260.8,14.249853718857288,8.419101747480047,0.439,25.85,36.034,16.947
Niger seed,1998,Kharif     ,Karnataka,10.641942650800615,9.000236434169777,1260.8,15.23501660452351,9.404126788712558,0.215,25.85,36.034,16.947
Onion,1998,Kharif     ,Karnataka,11.288806438034339,12.7995486509537,1260.8,15.88189165715376,10.05096271487929,5.0725,25.85,36.034,16.947
Onion,1998,Rabi       ,Karnataka,9.0918946167697,11.419251945107048,1260.8,13.684880780152337,7.8542958364221365,5.0725,25.85,36.034,16.947
Onion,1998,Summer     ,Karnataka,8.47595444339964,10.921251253340916,1260.8,13.06884571620936,7.238590227338313,5.0725,25.85,36.034,16.947
Peas & beans (Pulses),1998,Kharif     ,Karnataka,7.456454555176209,9.672374831572242,1260.8,12.048980142781994,6.21999357069853,5.0725,25.85,36.034,16.947
Peas & beans (Pulses),1998,Rabi       ,Karnataka,6.20455776256869,8.49351506406166,1260.8,10.795653610512197,4.971617227075527,5.0725,25.85,36.034,16.947
Peas & beans (Pulses),1998,Summer     ,Karnataka,7.367708572374371,9.525734882994499,1260.8,11.960181058459934,6.131378651818909,5.0725,25.85,36.034,16.947
Potato,1998,Kharif     ,Karnataka,10.266601720103763,12.666824231313344,1260.8,14.859664900891094,9.028812500130984,5.0725,25.85,36.034,16.947
Potato,1998,Rabi       ,Karnataka,8.336630087637147,11.315997755786912,1260.8,12.929490510805527,7.099342113552126,5.0725,25.85,36.034,16.947
Potato,1998,Summer     ,Karnataka,7.037027614686276,9.872409596965266,1260.8,11.629255000362265,5.801302332534867,5.0725,25.85,36.034,16.947
Potato,1998,Whole Year ,Karnataka,5.594711379601839,8.271548374755515,1260.8,10.184122351183962,4.365897252743998,5.0725,25.85,36.034,16.947
Ragi,1998,Kharif     ,Karnataka,13.801588088603905,14.325196332348714,1260.8,18.394684689600744,12.5637162151995,1.418,25.85,36.034,16.947
Ragi,1998,Rabi       ,Karnataka,10.429221493035238,10.721106460606913,1260.8,15.02228984044369,9.19141949582318,1.361,25.85,36.034,16.947
Ragi,1998,Summer     ,Karnataka,9.27556615689389,10.086184039035157,1260.8,13.86857101999091,8.037921142762867,2.239,25.85,36.034,16.947
Rapeseed &Mustard,1998,Kharif     ,Karnataka,8.80597465931132,7.490529402060711,1260.8,13.398923934433963,7.5684670738988125,0.211,25.85,36.034,16.947
Rice,1998,Kharif     ,Karnataka,13.891725024186396,14.770703105995622,1260.8,18.48482171170106,12.653852936797358,2.311,25.85,36.034,16.947
Rice,1998,Rabi       ,Karnataka,10.854817189054799,11.571882815308754,1260.8,15.44789567772798,9.61699011146477,2.054,25.85,36.034,16.947
Rice,1998,Summer     ,Karnataka,12.59754362430855,13.765868531062791,1260.8,17.19063788296207,11.35967754420003,2.994,25.85,36.034,16.947
Safflower,1998,Rabi       ,Karnataka,11.487484572488276,10.980671893790618,1260.8,16.080572023340405,10.249635329783885,0.616,25.85,36.034,16.947
Sesamum,1998,Kharif     ,Karnataka,11.65486763761084,10.75094254343483,1260.8,16.24795665343447,10.41701452437378,0.417,25.85,36.034,16.947
Soyabean,1998,Kharif     ,Karnataka,11.086900442896702,11.160455951514008,1260.8,15.679982890920405,9.849063573190813,1.061,25.85,36.034,16.947
Sunflower,1998,Kharif     ,Karnataka,12.973113668176778,11.752658644284848,1260.8,17.566208974503517,11.735244996873677,0.383,25.85,36.034,16.947
Sunflower,1998,Rabi       ,Karnataka,12.792511179890315,11.632812951382634,1260.8,17.385606031268324,11.554643633806297,0.39,25.85,36.034,16.947
Sunflower,1998,Summer     ,Karnataka,10.672599908151774,10.094603657011579,1260.8,15.265674575956897,9.434782280060343,0.595,25.85,36.034,16.947
Turmeric,1998,Whole Year ,Karnataka,8.518791912779934,10.141992510963037,1260.8,13.111691838543175,7.281406310294509,4.682,25.85,36.034,16.947
Wheat,1998,Rabi       ,Karnataka,12.50239974184696,12.298806782911756,1260.8,17.095493666501877,11.264534487810232,0.849,25.85,36.034,16.947
Arecanut,1998,Whole Year ,Kerala,11.206943635347015,11.134297010815624,3151.5,15.800027797879277,9.969102525341658,0.798,25.354,32.692,19.955
Banana,1998,Whole Year ,Kerala,10.32620301405082,12.865117392169985,3151.5,14.91926818663786,9.08840886831311,5.0725,25.354,32.692,19.955
Black pepper,1998,Whole Year ,Kerala,12.113875116398628,11.134749595299702,3151.5,16.706967293725697,10.876014183975867,0.261,25.354,32.692,19.955
Cardamom,1998,Whole Year ,Kerala,10.63224316056344,8.515391569469609,3151.5,15.225316883764489,9.394427868580166,0.046,25.354,32.692,19.955
Cashewnut,1998,Whole Year ,Kerala,11.421566468948216,10.846167018748186,3151.5,16.014653227917485,10.18371893742178,0.484,25.354,32.692,19.955
Coconut ,1998,Whole Year ,Kerala,13.690274945717766,18.43423228286143,3151.5,18.283371428527307,12.452403364626031,5.0725,25.354,32.692,19.955
Cotton(lint),1998,Kharif     ,Kerala,9.305650551780507,9.784309794706799,3151.5,13.89865816352667,8.06799874154666,1.61,25.354,32.692,19.955
Dry chillies,1998,Whole Year ,Kerala,5.697093486505405,5.666426688112432,3151.5,10.286863821957294,4.467401256243195,0.938,25.354,32.692,19.955
Garlic,1998,Whole Year ,Kerala,6.610696044717759,9.442641861075158,3151.5,11.202460488606457,5.376111393988057,5.0725,25.354,32.692,19.955
Ginger,1998,Whole Year ,Kerala,9.31542084842669,10.580581567773825,3151.5,13.90842933518887,8.077766874680538,2.93,25.354,32.692,19.955
Groundnut,1998,Kharif     ,Kerala,8.856803356728378,8.560252680876685,3151.5,13.449759983367738,7.619277597872284,0.62,25.354,32.692,19.955
Jowar,1998,Kharif     ,Kerala,7.686162303492906,7.011213987350367,3151.5,12.278805315246046,6.449411409771724,0.505,25.354,32.692,19.955
Ragi,1998,Kharif     ,Kerala,7.05444965813294,6.842683282238422,3151.5,11.646692079927808,5.818687298156949,0.81,25.354,32.692,19.955
Rice,1998,Autumn     ,Kerala,11.697062040287744,12.370951288712408,3151.5,16.290151410978297,10.459208049380642,1.857,25.354,32.692,19.955
Rice,1998,Summer     ,Kerala,10.96302978336854,11.88361277554245,3151.5,15.556110232665205,9.725197856855544,2.116,25.354,32.692,19.955
Rice,1998,Winter     ,Kerala,12.070911353913079,12.754260525819003,3151.5,16.664003292975078,10.833051010782185,1.937,25.354,32.692,19.955
Sesamum,1998,Kharif     ,Kerala,8.102889134640868,6.964135612418245,3151.5,12.6956870944625,6.865755507821855,0.467,25.354,32.692,19.955
Sugarcane,1998,Whole Year ,Kerala,8.725994381014571,13.065075308100651,3151.5,13.318931304373786,7.4885173289472915,5.0725,25.354,32.692,19.955
Sweet potato,1998,Whole Year ,Kerala,7.003065458786462,9.386392315756542,3151.5,11.595262768812477,5.767414334900974,5.0725,25.354,32.692,19.955
Tapioca,1998,Whole Year ,Kerala,11.633149962276597,14.7825537179842,3151.5,16.226238789527542,10.395297315424056,5.0725,25.354,32.692,19.955
Tobacco,1998,Whole Year ,Kerala,3.7376696182833684,5.43372200355424,3151.5,8.306916505808852,2.556451816951096,5.0725,25.354,32.692,19.955
Turmeric,1998,Whole Year ,Kerala,8.217978203150732,8.991562278171614,3151.5,12.810808742695638,6.980764075835391,1.998,25.354,32.692,19.955
Arecanut,1998,Whole Year ,Meghalaya,9.168058979719577,9.355997944398545,6552.7,13.76105331620145,7.930439992304335,1.152,19.131,26.694,11.292
Arhar/Tur,1998,Kharif     ,Meghalaya,6.759255270663693,6.520621127558696,6552.7,11.351203864579926,5.524217116055963,0.803,19.131,26.694,11.292
Banana,1998,Whole Year ,Meghalaya,8.555451903533328,11.049126546631992,6552.7,13.148358945657229,7.318048711946942,5.0725,19.131,26.694,11.292
Cotton(lint),1998,Kharif     ,Meghalaya,8.92930284224307,8.630521876723241,6552.7,13.52226932866053,7.691752708624314,0.797,19.131,26.694,11.292
Dry chillies,1998,Whole Year ,Meghalaya,7.475905969367397,6.9584483932976555,6552.7,12.06844257909179,6.239417777330766,0.599,19.131,26.694,11.292
Ginger,1998,Kharif     ,Meghalaya,8.909775673693389,10.727465607601715,6552.7,13.502739574406236,7.67223193238199,5.0725,19.131,26.694,11.292
Gram,1998,Rabi       ,Meghalaya,6.139884552226255,5.648974238161206,6552.7,10.730846519200448,4.907272781101103,0.61,19.131,26.694,11.292
Jute,1998,Kharif     ,Meghalaya,8.352790135124629,10.207215203406376,6552.7,12.945654360798894,7.115492763946439,5.0725,19.131,26.694,11.292
Linseed,1998,Kharif     ,Meghalaya,3.9512437185814275,3.1780538303479458,6552.7,8.525121677738358,2.7593768282675506,0.45,19.131,26.694,11.292
Maize,1998,Kharif     ,Meghalaya,9.753826777981722,10.137491911183083,6552.7,14.346866896847343,8.516094588172622,1.457,19.131,26.694,11.292
Mesta,1998,Kharif     ,Meghalaya,8.451480648050856,9.969415732650235,6552.7,13.044366808294129,7.214129067779317,4.58,19.131,26.694,11.292
Mesta,1998,Whole Year ,Meghalaya,6.77078942390898,6.448889394146858,6552.7,11.362751202041093,5.535718789608946,0.68,19.131,26.694,11.292
Other  Rabi pulses,1998,Rabi       ,Meghalaya,7.569927655242652,7.331714969726466,6552.7,12.162514619821179,6.333315151487414,0.756,19.131,26.694,11.292
Potato,1998,Whole Year ,Meghalaya,9.940494278165223,12.211358649959411,6552.7,14.533544185985935,8.702737881663761,5.0725,19.131,26.694,11.292
Rapeseed &Mustard,1998,Rabi       ,Meghalaya,8.841737428600585,8.428799040653642,6552.7,13.434691915040244,7.604216960509913,0.636,19.131,26.694,11.292
Rice,1998,Kharif     ,Meghalaya,11.565546377682438,11.916675770310844,6552.7,16.15863459102244,10.327695249173667,1.51,19.131,26.694,11.292
Sesamum,1998,Kharif     ,Meghalaya,7.187657164114956,6.543911845564792,6552.7,11.780006281306713,5.951631646606258,0.576,19.131,26.694,11.292
Small millets,1998,Kharif     ,Meghalaya,7.945909598613133,7.733245646529795,6552.7,12.538656618355999,6.708901820233592,0.871,19.131,26.694,11.292
Soyabean,1998,Kharif     ,Meghalaya,6.802394763324311,6.70073110954781,6552.7,11.394391897735469,5.56723702049883,0.881,19.131,26.694,11.292
Sugarcane,1998,Whole Year ,Meghalaya,4.430816798843313,5.420534999272286,6552.7,9.012060150386663,3.221671912170202,2.328,19.131,26.694,11.292
Sweet potato,1998,Whole Year ,Meghalaya,8.552946361122055,9.757999245787522,6552.7,13.145852925138888,7.315544351259142,3.303,19.131,26.694,11.292
Tapioca,1998,Whole Year ,Meghalaya,8.285008895449879,9.964206287570834,6552.7,12.877856751929764,7.047751976408868,5.0725,19.131,26.694,11.292
Tobacco,1998,Whole Year ,Meghalaya,6.610696044717759,6.230481447578482,6552.7,11.202460488606457,5.376111393988057,0.61,19.131,26.694,11.292
Turmeric,1998,Whole Year ,Meghalaya,7.226936018493289,8.853379672927634,6552.7,11.819313975887393,5.9908393517140635,5.0725,19.131,26.694,11.292
Wheat,1998,Rabi       ,Meghalaya,8.363575702750637,8.85352256068954,6552.7,12.956442432314137,7.126272143669352,1.605,19.131,26.694,11.292
Arecanut,1998,Whole Year ,West Bengal,9.016755622903517,9.522666275340724,2152.5,13.609733089549964,7.7791783436272866,1.595,25.748,35.759,16.392
Arhar/Tur,1998,Kharif     ,West Bengal,7.865955413933502,7.422373700986824,2152.5,12.458673246336478,6.629019733410817,0.757,25.748,35.759,16.392
Bajra,1998,Kharif     ,West Bengal,5.170483995038151,4.442651256490317,2152.5,9.75794141390479,3.9464244321454784,0.437,25.748,35.759,16.392
Barley,1998,Rabi       ,West Bengal,8.68929604801586,8.684570300824369,2152.5,13.28222696459906,7.451833844121618,1.104,25.748,35.759,16.392
Cardamom,1998,Whole Year ,West Bengal,7.964155718840937,6.53813982376767,2152.5,12.55690907848603,6.727132278823764,0.24,25.748,35.759,16.392
Castor seed,1998,Rabi       ,West Bengal,4.007333185232471,3.6635616461296463,2152.5,8.582269068152424,2.8130106367386967,0.7,25.748,35.759,16.392
Coconut ,1998,Whole Year ,West Bengal,10.111192540161147,18.43423228286143,2152.5,14.704249932929546,8.873417633894423,5.0725,25.748,35.759,16.392
Cotton(lint),1998,Kharif     ,West Bengal,5.303304908059076,4.30406509320417,2152.5,9.891465577308802,4.07753744390572,0.37,25.748,35.759,16.392
Dry chillies,1998,Whole Year ,West Bengal,11.072169910083478,10.845524000828698,2152.5,15.665252133186216,9.834333596647209,0.891,25.748,35.759,16.392
Ginger,1998,Kharif     ,West Bengal,9.148358579620302,9.843737548130354,2152.5,13.741350861395945,7.910744672288842,1.449,25.748,35.759,16.392
Gram,1998,Rabi       ,West Bengal,10.055650543933236,9.850719486997471,2152.5,14.648705640009174,8.817881317281534,0.875,25.748,35.759,16.392
Groundnut,1998,Whole Year ,West Bengal,10.314205506925742,10.46296047312364,2152.5,14.907270288057695,9.076412329267844,1.129,25.748,35.759,16.392
Horse-gram,1998,Rabi       ,West Bengal,8.508959386489133,7.622663951323595,2152.5,13.101857358786464,7.271578612197474,0.422,25.748,35.759,16.392
Jowar,1998,Kharif     ,West Bengal,6.787844982309579,6.028278520230698,2152.5,11.379825979060572,5.552726999736245,0.465,25.748,35.759,16.392
Jute,1998,Kharif     ,West Bengal,13.324597032626464,15.813420815840667,2152.5,17.917693020107432,12.086726676629691,5.0725,25.748,35.759,16.392
Khesari,1998,Rabi       ,West Bengal,10.056251557087757,9.94515718770752,2152.5,14.649306678704837,8.818482267274236,0.775,25.748,35.759,16.392
Linseed,1998,Rabi       ,West Bengal,9.242226560838505,7.898039690764619,2152.5,13.835228279695293,8.004589320839488,0.24,25.748,35.759,16.392
Maize,1998,Kharif     ,West Bengal,10.558932865912062,11.704883772102985,2152.5,15.152004772554212,9.321122066454082,2.634,25.748,35.759,16.392
Masoor,1998,Rabi       ,West Bengal,10.857459351377972,10.480129006333248,2152.5,15.450537890492756,9.619632149038525,0.601,25.748,35.759,16.392
Mesta,1998,Kharif     ,West Bengal,9.201501423308978,11.302587076486851,2152.5,13.794499156394748,7.963874038004326,5.0725,25.748,35.759,16.392
Moong(Green Gram),1998,Kharif     ,West Bengal,6.71295620067707,6.063785208687608,2152.5,11.30485031294282,5.478052247445224,0.507,25.748,35.759,16.392
Moong(Green Gram),1998,Rabi       ,West Bengal,7.912056888179006,7.377133712833954,2152.5,12.504791834307422,6.675078934633711,0.61,25.748,35.759,16.392
Moong(Green Gram),1998,Summer     ,West Bengal,9.140025198061156,8.000014093678072,2152.5,13.733016598426163,7.9024134699303055,0.313,25.748,35.759,16.392
Niger seed,1998,Kharif     ,West Bengal,8.934323331054905,8.31898612539206,2152.5,13.527290474143662,7.696771574022406,0.408,25.748,35.759,16.392
Other Kharif pulses,1998,Kharif     ,West Bengal,6.645090969505644,5.765191102784844,2152.5,11.236900516795759,5.410395269953387,0.516,25.748,35.759,16.392
Peas & beans (Pulses),1998,Rabi       ,West Bengal,9.130322663990151,8.821289805136113,2152.5,13.72331302883273,7.8927134960775405,0.706,25.748,35.759,16.392
Potato,1998,Whole Year ,West Bengal,12.670435394885823,15.716070170542594,2152.5,17.263529888765724,11.432568732996222,5.0725,25.748,35.759,16.392
